Unnamed: 0,39, State-gov, 77516, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, White, Male, 2174, 0, 40, United-States, <=50K
21421,33, Private,206135, Doctorate,16, Divorced, Prof-specialty, Other-relative, Black, Female,0,0,45.0, United-States, <=50K
2241,20, Private,226039, HS-grad,9, Never-married, Other-service, Unmarried, White, Male,0,0,40.0, United-States, <=50K
3867,52, Private,26340, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,7688,0,40.0, United-States, >50K
13814,39, Private,296478, Assoc-voc,11, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40.0, United-States, <=50K
4997,43, Private,67285, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40.0, United-States, >50K
28138,24, Private,161708, Masters,14, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,10.0, United-States, <=50K
9594,38, Private,211265, HS-grad,9, Divorced, Sales, Own-child, Black, Female,0,0,40.0, United-States, <=50K
229,38, Private,260681, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,37.0, United-States, >50K
29272,38, Private,209900, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,72.0, United-States, <=50K
3175,18, Private,32855, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,40.0, United-States, <=50K
16942,36, Private,53833, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,40.0, United-States, >50K
18596,61, Private,396653, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40.0, United-States, >50K
10727,31, Private,193949, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45.0, United-States, <=50K
5081,19, Private,112497, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,36.0, United-States, <=50K
25738,24, Private,67065, 11th,7, Never-married, Other-service, Own-child, White, Female,4865,0,32.0, United-States, <=50K
21330,52, Private,131918, HS-grad,9, Widowed, Prof-specialty, Unmarried, White, Female,0,0,56.0, United-States, <=50K
9874,42, Private,221172, Bachelors,13, Divorced, Sales, Not-in-family, White, Female,0,0,17.0, United-States, <=50K
18997,35, Private,43467, HS-grad,9, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40.0, United-States, <=50K
21536,46, Private,111483, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,40.0, United-States, >50K
23322,60, Local-gov,241352, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,7298,0,40.0, United-States, >50K
949,19, Private,295127, Bachelors,13, Never-married, Sales, Own-child, White, Male,0,0,20.0, United-States, <=50K
15650,41, Federal-gov,175476, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,3325,0,37.0, United-States, <=50K
23027,47, Private,42258, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40.0, United-States, >50K
10188,36, Private,304071, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,45.0, United-States, >50K
11927,22, Private,139012, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0,0,40.0, Poland, <=50K
14565,57, Private,218322, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,2829,0,40.0, United-States, <=50K
25198,29, Private,738131, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,38.0, United-States, <=50K
20576,25, Private,102476, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,60.0, United-States, <=50K
24016,58, Federal-gov,200997, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40.0, United-States, >50K
12589,24, Private,176227, HS-grad,9, Never-married, Protective-serv, Own-child, White, Male,0,0,65.0, United-States, <=50K
29782,54, Private,225314, 7th-8th,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1977,70.0, United-States, >50K
12963,37, Local-gov,207568, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,15024,0,40.0, United-States, >50K
9816,24, Private,162228, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40.0, United-States, >50K
14250,19, Private,45572, HS-grad,9, Never-married, Sales, Own-child, White, Female,0,0,10.0, United-States, <=50K
28805,35, Local-gov,117529, Masters,14, Divorced, Prof-specialty, Other-relative, White, Female,0,0,40.0, United-States, <=50K
15651,41, Private,49172, Some-college,10, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40.0, United-States, >50K
15790,27, Private,349910, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2377,35.0, United-States, >50K
24352,48, Self-emp-inc,201761, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40.0, United-States, <=50K
3607,48, Local-gov,180807, Bachelors,13, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,36.0, United-States, >50K
14950,31, Private,118941, Prof-school,15, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45.0, United-States, >50K
9079,32, Private,91572, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40.0, United-States, <=50K
24956,43, Federal-gov,236470, HS-grad,9, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40.0, United-States, <=50K
16078,35, Private,375313, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,2206,20.0, United-States, <=50K
27863,22, Private,15385, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Female,0,0,40.0, United-States, <=50K
15137,46, State-gov,280519, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40.0, United-States, >50K
13706,21, Private,98361, Masters,14, Never-married, Prof-specialty, Own-child, White, Male,0,0,50.0, United-States, <=50K
18779,38, Private,143605, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40.0, Mexico, <=50K
16423,51, Private,194998, HS-grad,9, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,25.0, Jamaica, <=50K
25722,58, Private,108900, Assoc-voc,11, Never-married, Sales, Not-in-family, White, Male,0,0,40.0, United-States, <=50K
4651,45, Local-gov,47439, Some-college,10, Widowed, Adm-clerical, Other-relative, White, Female,0,0,15.0, United-States, <=50K
29124,39, Local-gov,132572, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40.0, United-States, <=50K
11833,23, Private,90267, HS-grad,9, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,55.0, United-States, <=50K
25122,57, Private,412152, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40.0, United-States, >50K
25668,43, Private,140168, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,12.0, United-States, >50K
30176,35, Private,137444, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45.0, United-States, >50K
17866,59, Local-gov,222993, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40.0, United-States, >50K
25422,19, Private,177271, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,15.0, United-States, <=50K
31253,22, Private,677699, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,70.0, United-States, <=50K
32268,42, Private,158954, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45.0, United-States, <=50K
20325,39, Self-emp-inc,161683, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,99.0, United-States, <=50K
15901,19, Private,181424, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40.0, United-States, <=50K
21753,90, Local-gov,191137, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, Black, Male,0,0,40.0, United-States, <=50K
13187,57, State-gov,29444, 10th,6, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40.0, United-States, <=50K
5504,19, ?,154087, Some-college,10, Never-married, ?, Own-child, Black, Female,0,0,20.0, United-States, <=50K
2092,31, Private,103925, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,55.0, United-States, <=50K
4763,37, Private,102476, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40.0, United-States, >50K
16019,35, Private,128847, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60.0, United-States, <=50K
4895,31, Private,48991, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,75.0, United-States, <=50K
18277,44, Private,151943, Assoc-voc,11, Never-married, Adm-clerical, Own-child, White, Female,0,0,40.0, United-States, <=50K
5539,46, Federal-gov,142302, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60.0, United-States, <=50K
1660,50, Self-emp-not-inc,370509, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,7688,0,55.0, Cuba, >50K
1115,25, Local-gov,278298, HS-grad,9, Divorced, Other-service, Own-child, Black, Female,0,0,40.0, United-States, <=50K
3955,38, Local-gov,122775, Some-college,10, Married-civ-spouse, Transport-moving, Wife, White, Female,0,0,35.0, United-States, <=50K
1095,23, State-gov,116608, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,12.0, United-States, <=50K
16004,39, Local-gov,107242, Bachelors,13, Never-married, Craft-repair, Own-child, White, Male,14084,0,40.0, United-States, >50K
25702,42, Private,222202, Assoc-acdm,12, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40.0, United-States, <=50K
3675,51, Private,143545, HS-grad,9, Separated, Craft-repair, Not-in-family, White, Male,0,0,40.0, United-States, <=50K
31757,43, Private,100501, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50.0, United-States, <=50K
25351,25, Private,376226, Assoc-voc,11, Never-married, Exec-managerial, Own-child, White, Female,0,0,55.0, United-States, <=50K
25560,33, Private,45796, Some-college,10, Never-married, Protective-serv, Not-in-family, Black, Female,0,0,48.0, United-States, <=50K
18342,37, Federal-gov,191772, Some-college,10, Never-married, Sales, Not-in-family, White, Female,0,0,60.0, United-States, <=50K
25080,23, Private,104397, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,60.0, United-States, <=50K
26465,25, Private,116666, HS-grad,9, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,40.0, India, <=50K
6081,29, Local-gov,346022, Masters,14, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40.0, United-States, <=50K
8292,45, Local-gov,42507, Bachelors,13, Divorced, Protective-serv, Not-in-family, White, Male,0,0,40.0, United-States, <=50K
22631,55, Local-gov,103403, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40.0, United-States, >50K
24209,45, Private,177568, HS-grad,9, Never-married, Craft-repair, Own-child, White, Female,0,0,40.0, United-States, <=50K
1617,21, Private,194630, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40.0, United-States, <=50K
8158,49, Self-emp-inc,306152, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,60.0, United-States, >50K
9168,33, Federal-gov,604650, HS-grad,9, Never-married, Protective-serv, Not-in-family, Black, Male,0,0,40.0, United-States, <=50K
24017,40, Self-emp-not-inc,118551, Masters,14, Separated, Exec-managerial, Not-in-family, White, Male,0,0,60.0, United-States, <=50K
25836,30, Self-emp-not-inc,161797, 10th,6, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40.0, United-States, <=50K
14627,39, Self-emp-not-inc,117779, Prof-school,15, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,60.0, United-States, >50K
13384,39, Self-emp-not-inc,131199, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50.0, United-States, <=50K
20751,56, Local-gov,168322, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,7688,0,40.0, United-States, >50K
22750,33, Local-gov,260594, Assoc-acdm,12, Separated, Exec-managerial, Not-in-family, White, Female,0,0,40.0, United-States, >50K
12645,33, Self-emp-not-inc,45175, HS-grad,9, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,60.0, United-States, <=50K
16152,67, Self-emp-not-inc,13434, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,1887,40.0, Japan, >50K
4544,55, Local-gov,191313, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40.0, United-States, <=50K
20441,40, Federal-gov,201745, Assoc-voc,11, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,7298,0,40.0, India, >50K
11640,24, Private,160445, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40.0, United-States, <=50K
18580,38, Self-emp-not-inc,150533, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60.0, United-States, <=50K
1211,36, Private,221089, HS-grad,9, Married-civ-spouse, Sales, Wife, White, Female,0,0,40.0, United-States, >50K
20486,42, Self-emp-not-inc,154946, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60.0, United-States, <=50K
2679,90, Self-emp-not-inc,357447, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40.0, United-States, <=50K
27146,35, Self-emp-not-inc,231175, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40.0, Laos, <=50K
11220,59, Private,267859, Masters,14, Divorced, Sales, Not-in-family, White, Male,0,0,50.0, Mexico, <=50K
16925,59, Private,270379, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40.0, United-States, <=50K
245,51, Private,289478, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50.0, United-States, >50K
22932,36, Private,84587, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48.0, United-States, <=50K
8724,22, Private,263699, Masters,14, Never-married, ?, Not-in-family, White, Female,0,0,40.0, United-States, <=50K
30677,45, Private,369130, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40.0, United-States, >50K
9460,18, Private,93665, 10th,6, Never-married, Other-service, Own-child, White, Female,594,0,25.0, United-States, <=50K
16738,39, Private,197583, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40.0, United-States, >50K
12519,23, Private,73429, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40.0, United-States, <=50K
1101,48, Private,148315, 7th-8th,4, Divorced, Farming-fishing, Unmarried, White, Male,0,0,17.0, United-States, <=50K
24942,33, Private,97454, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1902,40.0, United-States, >50K
15557,22, Private,101645, Some-college,10, Never-married, Other-service, Other-relative, White, Female,0,0,12.0, United-States, <=50K
15067,51, ?,609757, Bachelors,13, Never-married, ?, Not-in-family, White, Male,0,0,50.0, United-States, <=50K
23408,28, ?,51789, Some-college,10, Divorced, ?, Not-in-family, White, Female,0,0,1.0, United-States, <=50K
13250,47, Private,91557, 11th,7, Divorced, Machine-op-inspct, Other-relative, White, Female,0,0,40.0, United-States, <=50K
14583,34, Private,97106, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,42.0, United-States, >50K
2944,41, Private,22537, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55.0, United-States, >50K
28267,35, Private,146017, HS-grad,9, Divorced, Other-service, Own-child, White, Female,0,0,12.0, United-States, <=50K
30863,18, Private,414994, 12th,8, Never-married, Other-service, Not-in-family, White, Female,0,0,20.0, United-States, <=50K
28435,35, Private,98539, Assoc-acdm,12, Never-married, Sales, Not-in-family, White, Male,0,0,40.0, United-States, <=50K
3358,42, Federal-gov,103435, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40.0, United-States, >50K
17866,49, Self-emp-inc,89001, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,7298,0,50.0, United-States, >50K
22934,47, State-gov,63294, HS-grad,9, Divorced, Sales, Not-in-family, White, Female,0,0,40.0, United-States, <=50K
22836,52, Private,50186, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60.0, United-States, >50K
1447,49, Private,857637, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,1902,40.0, ?, >50K
14304,33, Private,193436, 1st-4th,2, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40.0, United-States, >50K
13473,34, Private,13983, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40.0, United-States, <=50K
15628,24, Private,260424, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,2829,0,40.0, United-States, <=50K
13400,50, State-gov,132879, Assoc-acdm,12, Divorced, Exec-managerial, Unmarried, White, Female,0,0,35.0, United-States, <=50K
